staff_id,pid,credential
3787,324449,demand_initial_staff
3788,44570,demand_short_staff
3789,878570,demand_initial_staff
3790,259610,demand_initial_staff
3791,853555,demand_short_staff
3792,241457,demand_initial_staff
3793,425315,demand_initial_staff
3794,292193,demand_short_staff
3795,162541,demand_initial_staff
3796,966531,demand_initial_staff
3797,682257,demand_short_staff
3798,136230,demand_initial_staff
3799,769323,demand_initial_staff
3800,279127,demand_short_staff
3801,306715,
3802,514275,
3803,275506,demand_initial_staff
3804,133428,demand_initial_staff
3805,719227,demand_initial_staff
3806,134880,demand_initial_staff
3807,806483,demand_state_staff
3808,147220,demand_initial_staff
3809,475274,demand_initial_staff
3810,145010,demand_initial_staff
3811,806483,demand_initial_staff
3812,55143,demand_short_staff
3813,328189,demand_initial_staff
3814,1023509,demand_short_staff
3815,179095,demand_initial_staff
3816,126187,demand_initial_staff
3817,611269,demand_initial_staff
3818,226621,demand_initial_staff
3819,161985,demand_initial_staff
3820,233726,demand_initial_staff
3821,285690,demand_state_staff
3822,566237,demand_initial_staff
3823,120728,demand_initial_staff
3824,293848,demand_initial_staff
3825,294111,demand_initial_staff
3826,972499,demand_initial_staff
3827,279127,demand_short_staff
3828,48688,
3829,1023509,
3830,425315,demand_short_staff
3831,270710,demand_initial_staff
3832,523235,demand_initial_staff
3833,525237,demand_initial_staff
3834,111004,
3835,529272,
3836,748242,
3837,1023612,demand_initial_staff
3838,605475,demand_initial_staff
3839,628240,demand_initial_staff
3840,134942,demand_initial_staff
3841,311654,demand_initial_staff
3842,642245,demand_initial_staff
3843,649233,
3844,244856,demand_initial_staff
3845,121200,
3846,319057,demand_state_staff
3847,275506,demand_short_staff
3848,292257,demand_initial_staff
3849,139717,demand_initial_staff
3850,594372,demand_initial_staff
3851,408306,demand_short_staff
3852,1120514,demand_initial_staff
3853,303826,demand_initial_staff
3854,191926,demand_initial_staff
3855,731298,
3856,549236,demand_initial_staff
3857,243436,demand_initial_staff
3858,2343,
3859,199468,
3860,1155551,
3861,1088538,demand_initial_staff
3862,605236,
3863,110942,
3864,925769,demand_initial_staff
3865,242797,demand_initial_staff
3866,44570,
3867,121200,
3868,874522,demand_initial_staff
3869,68357,demand_initial_staff
3870,167244,demand_initial_staff
3871,779342,
3872,1086616,demand_initial_staff
3873,20709,demand_initial_staff
3874,566237,demand_initial_staff
3875,32602,demand_initial_staff
3876,804487,demand_initial_staff
3877,68357,demand_short_staff
3878,176014,demand_initial_staff
3879,234861,demand_initial_staff
3880,326265,demand_initial_staff
3881,326278,
3882,476281,demand_initial_staff
3883,1089504,demand_short_staff
3884,55143,demand_short_staff
3885,597306,
3886,526277,demand_short_staff
3887,597405,demand_initial_staff
3888,296984,demand_initial_staff
3889,470408,demand_initial_staff
3890,201091,
3891,139616,demand_initial_staff
3892,223920,demand_initial_staff
3893,791430,demand_initial_staff
3894,1168723,demand_initial_staff
3895,26682,demand_initial_staff
3896,618314,demand_initial_staff
3897,618314,demand_short_staff
3898,532280,demand_short_staff
3899,783327,
3900,438361,demand_initial_staff
3901,1066638,demand_initial_staff
3902,311654,demand_short_staff
3903,326278,demand_initial_staff
3904,806483,demand_initial_staff
3905,6670,demand_initial_staff
3906,169804,demand_initial_staff
3907,6802,demand_initial_staff
3908,290203,demand_initial_staff
3909,992543,demand_initial_staff
3910,78009,
3911,1120547,demand_initial_staff
3912,1088566,demand_initial_staff
3913,199989,
3914,311650,demand_initial_staff
3915,878570,demand_short_staff
3916,129995,demand_initial_staff
3917,475274,demand_initial_staff
3918,44570,
3919,5527,demand_initial_staff
3920,161985,
3921,223430,demand_initial_staff
3922,323661,demand_initial_staff
3923,296984,demand_initial_staff
3924,750292,demand_initial_staff
3925,228335,demand_initial_staff
3926,325745,demand_state_staff
3927,14293,
3928,147220,demand_short_staff
3929,128655,demand_initial_staff
3930,576455,demand_initial_staff
3931,1083512,demand_short_staff
3932,110942,
3933,628240,
3934,225956,demand_initial_staff
3935,134969,demand_initial_staff
3936,166989,demand_initial_staff
3937,597306,
3938,549236,
3939,7044,
3940,701032,demand_short_staff
3941,303087,
3942,532280,
3943,68357,demand_initial_staff
3944,611269,demand_initial_staff
3945,848514,demand_initial_staff
3946,176756,demand_initial_staff
3947,221204,demand_initial_staff
3948,68357,demand_initial_staff
3949,615253,demand_state_staff
3950,623258,demand_short_staff
3951,268970,demand_short_staff
3952,200128,demand_initial_staff
3953,320596,demand_initial_staff
3954,54824,demand_initial_staff
3955,110942,demand_short_staff
3956,597306,demand_initial_staff
3957,685368,demand_state_staff
3958,312648,demand_initial_staff
3959,624285,
3960,9705,demand_initial_staff
3961,263366,demand_initial_staff
3962,783327,
3963,2435,
3964,69276,demand_initial_staff
3965,220313,demand_initial_staff
3966,296984,demand_initial_staff
3967,111202,demand_initial_staff
3968,48462,demand_initial_staff
3969,750227,
3970,238203,demand_state_staff
3971,128215,
3972,825704,demand_initial_staff
3973,292193,demand_initial_staff
3974,258836,demand_initial_staff
3975,747327,demand_initial_staff
3976,134265,demand_short_staff
3977,147220,demand_short_staff
3978,238961,demand_initial_staff
3979,68357,demand_initial_staff
3980,245290,demand_initial_staff
3981,127981,demand_initial_staff
3982,69117,demand_initial_staff
3983,252677,demand_initial_staff
3984,566237,
3985,740225,demand_short_staff
3986,320596,demand_initial_staff
3987,318397,demand_initial_staff
3988,78009,demand_initial_staff
3989,303087,demand_short_staff
3990,55143,demand_state_staff
3991,713162,
3992,682237,demand_initial_staff
3993,290203,demand_initial_staff
3994,130671,
3995,549236,
3996,290203,demand_initial_staff
3997,268970,demand_initial_staff
3998,285690,
3999,645,
4000,167244,demand_initial_staff
4001,1095715,demand_initial_staff
4002,106067,demand_initial_staff
4003,199468,demand_initial_staff
4004,234861,demand_short_staff
4005,261539,demand_short_staff
4006,967526,
4007,1075539,demand_initial_staff
4008,523235,demand_initial_staff
4009,885625,
4010,24734,demand_initial_staff
4011,169070,demand_initial_staff
4012,134942,demand_short_staff
4013,1125498,demand_initial_staff
4014,204479,demand_initial_staff
4015,106067,
4016,6670,demand_initial_staff
4017,405241,demand_initial_staff
4018,408306,demand_short_staff
4019,779348,demand_initial_staff
4020,303087,
4021,769448,
4022,525274,
4023,288418,
4024,425315,
4025,749265,demand_initial_staff
4026,878570,demand_initial_staff
4027,605475,demand_initial_staff
4028,96286,demand_initial_staff
4029,475334,demand_initial_staff
4030,7044,demand_short_staff
4031,219404,
4032,1774,
4033,10133,demand_initial_staff
4034,280968,demand_initial_staff
4035,179682,
4036,12509,demand_initial_staff
4037,297387,
4038,844578,
4039,1081497,
4040,1089504,demand_short_staff
4041,525279,
4042,791430,demand_initial_staff
4043,293925,demand_initial_staff
4044,525274,
4045,290203,demand_initial_staff
4046,806483,demand_initial_staff
4047,521354,
4048,1029666,demand_initial_staff
4049,408306,demand_initial_staff
4050,768354,demand_initial_staff
4051,856527,demand_initial_staff
4052,941521,demand_short_staff
4053,111202,demand_short_staff
4054,780518,demand_state_staff
4055,597306,demand_initial_staff
4056,290203,demand_short_staff
4057,261539,demand_initial_staff
4058,616237,demand_initial_staff
4059,701032,demand_short_staff
4060,525237,demand_initial_staff
4061,520238,demand_short_staff
4062,246360,demand_initial_staff
4063,426444,demand_initial_staff
4064,4648,
4065,532280,demand_initial_staff
4066,780480,demand_initial_staff
4067,132999,
4068,167244,demand_initial_staff
4069,525237,
4070,294833,demand_initial_staff
4071,525237,demand_initial_staff
4072,238961,demand_initial_staff
4073,296984,demand_initial_staff
4074,120728,demand_short_staff
4075,301862,demand_initial_staff
4076,6953,
4077,526277,
4078,268970,
4079,302994,demand_initial_staff
4080,146003,demand_initial_staff
4081,1081497,demand_initial_staff
4082,15001,demand_initial_staff
4083,749230,demand_short_staff
4084,266048,demand_initial_staff
4085,204479,demand_initial_staff
4086,312296,demand_initial_staff
4087,439340,demand_initial_staff
4088,261984,demand_initial_staff
4089,258836,demand_initial_staff
4090,2343,
4091,106067,
4092,37947,demand_short_staff
4093,127981,demand_initial_staff
4094,219404,
4095,776340,demand_state_staff
4096,5008,demand_initial_staff
4097,126915,demand_initial_staff
4098,258591,demand_short_staff
4099,272186,demand_short_staff
4100,245290,demand_short_staff
4101,290203,demand_initial_staff
4102,421241,demand_initial_staff
4103,1073539,demand_initial_staff
4104,597306,demand_initial_staff
4105,201091,demand_short_staff
4106,206946,demand_initial_staff
4107,475334,demand_initial_staff
4108,512310,demand_initial_staff
4109,6802,
4110,134942,demand_initial_staff
4111,1120514,demand_initial_staff
4112,121200,demand_short_staff
4113,313896,demand_initial_staff
4114,249571,demand_initial_staff
4115,966591,
4116,204479,demand_initial_staff
4117,332485,demand_initial_staff
4118,244856,demand_initial_staff
4119,659276,demand_short_staff
4120,1120514,demand_initial_staff
4121,7460,
4122,1120514,
4123,298538,demand_initial_staff
4124,1809,demand_short_staff
4125,691992,demand_initial_staff
4126,532280,
4127,605499,demand_initial_staff
4128,3738,demand_short_staff
4129,5462,demand_initial_staff
4130,295041,
4131,329604,demand_initial_staff
4132,936508,demand_initial_staff
4133,285690,demand_initial_staff
4134,838621,demand_initial_staff
4135,475334,demand_initial_staff
4136,597306,demand_initial_staff
4137,176481,demand_initial_staff
4138,510241,demand_short_staff
4139,260739,demand_initial_staff
4140,68357,demand_initial_staff
4141,682257,demand_initial_staff
4142,270710,demand_initial_staff
4143,91413,demand_initial_staff
4144,288418,demand_short_staff
4145,611269,demand_initial_staff
4146,279127,demand_short_staff
4147,521354,demand_short_staff
4148,840507,demand_initial_staff
4149,261524,demand_initial_staff
4150,701032,demand_short_staff
4151,233839,demand_initial_staff
4152,521354,
4153,110942,demand_short_staff
4154,1120537,demand_initial_staff
4155,6953,demand_initial_staff
4156,311670,demand_initial_staff
4157,645,demand_short_staff
4158,68357,demand_initial_staff
4159,292819,demand_initial_staff
4160,248577,demand_short_staff
4161,1120547,demand_initial_staff
4162,146003,demand_short_staff
4163,685368,demand_initial_staff
4164,597306,demand_initial_staff
4165,250786,
4166,296024,demand_initial_staff
4167,285690,
4168,156765,demand_initial_staff
4169,731298,demand_initial_staff
4170,525274,demand_initial_staff
4171,580355,demand_short_staff
4172,2287,
4173,246360,
4174,853552,
4175,619280,demand_initial_staff
4176,111004,demand_initial_staff
4177,162165,demand_initial_staff
4178,6953,demand_short_staff
4179,191172,demand_short_staff
4180,259610,demand_initial_staff
4181,749274,
4182,111202,demand_short_staff
4183,219404,demand_initial_staff
4184,749230,demand_short_staff
4185,153771,demand_initial_staff
4186,237300,demand_initial_staff
4187,179095,demand_initial_staff
4188,279127,demand_initial_staff
4189,185887,demand_initial_staff
4190,470401,demand_initial_staff
4191,171255,demand_initial_staff
4192,296024,demand_initial_staff
4193,254504,demand_initial_staff
4194,121200,
4195,719236,demand_initial_staff
4196,1120547,demand_initial_staff
4197,226621,demand_short_staff
4198,1127501,
4199,327293,
4200,5462,
4201,306715,
4202,226621,demand_initial_staff
4203,966591,demand_initial_staff
4204,532280,demand_short_staff
4205,272186,demand_initial_staff
4206,153303,
4207,253950,demand_initial_staff
4208,219404,demand_initial_staff
4209,776437,demand_initial_staff
4210,171255,demand_initial_staff
4211,10133,demand_initial_staff
4212,1066638,demand_initial_staff
4213,700036,demand_short_staff
4214,284913,demand_initial_staff
4215,475334,
4216,575306,demand_initial_staff
4217,284755,demand_initial_staff
4218,85322,demand_initial_staff
4219,311670,demand_initial_staff
4220,856527,demand_initial_staff
4221,594372,demand_initial_staff
4222,1120547,demand_initial_staff
4223,783360,
4224,120728,demand_initial_staff
4225,32602,
4226,525237,demand_initial_staff
4227,392289,demand_short_staff
4228,438262,demand_initial_staff
4229,6953,demand_short_staff
4230,682240,demand_initial_staff
4231,483412,demand_initial_staff
4232,201091,
4233,311183,demand_initial_staff
4234,78009,demand_initial_staff
4235,213667,demand_initial_staff
4236,659323,demand_initial_staff
4237,768367,demand_initial_staff
4238,133046,
4239,1120537,demand_initial_staff
4240,247795,demand_initial_staff
4241,566237,demand_initial_staff
4242,131621,demand_initial_staff
4243,134880,demand_initial_staff
4244,12324,demand_initial_staff
4245,238203,demand_short_staff
4246,923497,demand_initial_staff
4247,777356,
4248,318397,demand_initial_staff
4249,327130,
4250,1099607,demand_initial_staff
4251,682240,demand_initial_staff
4252,206817,demand_initial_staff
4253,69117,demand_initial_staff
4254,303087,
4255,597306,demand_initial_staff
4256,74677,
4257,624282,demand_initial_staff
4258,255140,demand_short_staff
4259,685237,demand_initial_staff
4260,147558,demand_initial_staff
4261,520238,
4262,470408,demand_initial_staff
4263,69117,
4264,238203,demand_initial_staff
4265,24734,demand_short_staff
4266,134880,demand_initial_staff
4267,306936,demand_initial_staff
4268,233994,demand_short_staff
4269,789468,
4270,5006,demand_short_staff
4271,853552,demand_initial_staff
4272,191926,demand_initial_staff
4273,961601,demand_short_staff
4274,851556,demand_initial_staff
4275,219404,demand_initial_staff
4276,1066638,demand_initial_staff
4277,923497,demand_initial_staff
4278,164929,demand_initial_staff
4279,290203,demand_initial_staff
4280,408306,demand_initial_staff
4281,252192,demand_short_staff
4282,302058,demand_short_staff
4283,508275,demand_short_staff
4284,465294,demand_initial_staff
4285,418233,demand_initial_staff
4286,295041,
4287,187711,demand_initial_staff
4288,750292,demand_short_staff
4289,744213,demand_initial_staff
4290,69117,demand_initial_staff
4291,121200,demand_short_staff
4292,134905,demand_initial_staff
4293,311650,demand_short_staff
4294,623258,demand_short_staff
4295,967526,demand_short_staff
4296,14293,demand_short_staff
4297,611269,demand_short_staff
4298,693013,demand_short_staff
4299,475334,demand_initial_staff
4300,966591,demand_initial_staff
4301,389328,demand_initial_staff
4302,6736,demand_initial_staff
4303,620,
4304,234861,demand_initial_staff
4305,92538,demand_initial_staff
4306,806483,demand_initial_staff
4307,288418,demand_state_staff
4308,93716,demand_initial_staff
4309,169411,demand_initial_staff
4310,133428,demand_short_staff
4311,475334,demand_initial_staff
4312,147220,demand_initial_staff
4313,301085,demand_initial_staff
4314,303087,
4315,238203,demand_initial_staff
4316,1125498,
4317,269356,demand_initial_staff
4318,260934,
4319,769460,demand_initial_staff
4320,3738,demand_initial_staff
4321,233726,
4322,451239,demand_short_staff
4323,295041,demand_state_staff
4324,270961,demand_initial_staff
4325,7044,demand_short_staff
4326,855504,demand_initial_staff
4327,806483,demand_short_staff
4328,1023612,demand_initial_staff
4329,624285,demand_initial_staff
4330,134880,demand_initial_staff
4331,179095,
4332,120728,demand_initial_staff
4333,285690,demand_initial_staff
4334,171255,demand_initial_staff
4335,127981,demand_initial_staff
4336,1074526,demand_initial_staff
4337,853556,demand_initial_staff
4338,24734,
4339,134935,demand_initial_staff
4340,279131,demand_short_staff
4341,282966,demand_short_staff
4342,303087,demand_short_staff
4343,142678,demand_initial_staff
4344,521354,
4345,684271,
4346,55143,
4347,133046,demand_initial_staff
4348,484368,demand_initial_staff
4349,3738,demand_initial_staff
4350,6670,demand_initial_staff
4351,68357,demand_initial_staff
4352,309248,demand_initial_staff
4353,706087,demand_initial_staff
4354,1088512,demand_initial_staff
4355,598291,demand_initial_staff
4356,438361,demand_initial_staff
4357,1023612,demand_initial_staff
4358,236540,demand_state_staff
4359,255140,demand_initial_staff
4360,7460,
4361,566237,demand_initial_staff
4362,856527,demand_initial_staff
4363,300822,demand_initial_staff
4364,597306,demand_initial_staff
4365,597306,demand_initial_staff
4366,1083512,demand_short_staff
4367,264896,demand_initial_staff
4368,579299,demand_initial_staff
4369,566237,demand_short_staff
4370,233457,demand_initial_staff
4371,691994,demand_initial_staff
4372,136779,demand_initial_staff
4373,2959,demand_short_staff
4374,301669,demand_initial_staff
4375,245801,demand_initial_staff
4376,806483,demand_short_staff
4377,279127,demand_short_staff
4378,153870,demand_short_staff
4379,438361,
4380,597306,demand_initial_staff
4381,252677,demand_initial_staff
4382,312296,demand_initial_staff
4383,206817,demand_initial_staff
4384,318397,demand_initial_staff
4385,268970,
4386,853552,demand_short_staff
4387,294468,demand_initial_staff
4388,201091,
4389,605475,demand_initial_staff
4390,292193,
4391,549236,demand_initial_staff
4392,511,demand_short_staff
4393,297764,demand_initial_staff
4394,1681,demand_aa_staff
4395,137138,demand_initial_staff
4396,525279,
4397,317850,demand_initial_staff
4398,213667,demand_initial_staff
4399,301310,demand_initial_staff
4400,304321,demand_initial_staff
4401,110942,
4402,612310,
4403,741303,
4404,5008,demand_short_staff
4405,5527,demand_initial_staff
4406,279127,demand_short_staff
4407,783331,demand_initial_staff
4408,219404,demand_initial_staff
4409,234861,demand_initial_staff
4410,512310,demand_initial_staff
4411,749271,demand_aa_staff
4412,72239,demand_initial_staff
4413,4648,demand_initial_staff
4414,2959,
4415,273959,demand_initial_staff
4416,706087,demand_short_staff
4417,5462,demand_short_staff
4418,408306,
4419,235351,
4420,127981,demand_initial_staff
4421,285690,
4422,219404,demand_initial_staff
4423,68357,
4424,244856,
4425,49455,demand_initial_staff
4426,961601,
4427,274893,demand_initial_staff
4428,77324,demand_initial_staff
4429,253731,demand_initial_staff
4430,145881,demand_initial_staff
4431,1066638,demand_initial_staff
4432,821475,demand_initial_staff
4433,303087,
4434,233457,
4435,128154,demand_short_staff
4436,167244,demand_initial_staff
4437,643288,demand_initial_staff
4438,462273,demand_initial_staff
4439,64737,demand_initial_staff
4440,184930,demand_initial_staff
4441,26682,demand_short_staff
4442,830482,
4443,890567,
4444,825704,
4445,1083512,demand_short_staff
4446,326278,demand_initial_staff
4447,643287,demand_initial_staff
4448,303421,demand_initial_staff
4449,1088566,demand_state_staff
4450,258591,
4451,146003,demand_initial_staff
4452,147558,demand_initial_staff
4453,295041,demand_initial_staff
4454,261524,demand_initial_staff
4455,878570,demand_initial_staff
4456,643284,demand_initial_staff
4457,1681,
4458,248577,demand_initial_staff
4459,961601,demand_state_staff
4460,597306,demand_initial_staff
4461,399305,demand_initial_staff
4462,1088512,demand_initial_staff
4463,20364,demand_short_staff
4464,5527,demand_initial_staff
4465,451239,demand_initial_staff
4466,134942,demand_short_staff
4467,9115,demand_initial_staff
4468,4648,demand_initial_staff
4469,280418,demand_initial_staff
4470,1120514,demand_initial_staff
4471,134880,demand_initial_staff
4472,840582,demand_initial_staff
4473,234861,demand_short_staff
4474,106067,demand_initial_staff
4475,597306,
4476,624282,
4477,134880,demand_initial_staff
4478,295041,demand_initial_staff
4479,212934,demand_initial_staff
4480,508275,
4481,966591,demand_initial_staff
4482,851550,demand_initial_staff
4483,525279,
4484,749430,demand_initial_staff
4485,236540,demand_initial_staff
4486,451239,demand_short_staff
4487,146003,
4488,234861,
4489,1120547,
4490,760301,demand_initial_staff
4491,294111,
4492,199468,demand_short_staff
4493,624285,
4494,285690,
4495,258836,demand_short_staff
4496,238961,demand_initial_staff
4497,276940,demand_initial_staff
4498,5006,demand_initial_staff
4499,532280,demand_initial_staff
4500,162541,demand_initial_staff
4501,302058,demand_initial_staff
4502,275945,demand_initial_staff
4503,700036,demand_short_staff
4504,966591,demand_short_staff
4505,512310,demand_initial_staff
4506,195094,demand_initial_staff
4507,749267,
4508,996,
4509,258836,demand_short_staff
4510,139717,demand_initial_staff
4511,966530,
4512,1125498,
4513,671352,demand_initial_staff
4514,745247,demand_state_staff
4515,129556,demand_initial_staff
4516,213667,
4517,248577,demand_short_staff
4518,297387,demand_short_staff
4519,131741,demand_initial_staff
4520,1093500,demand_initial_staff
4521,327130,demand_initial_staff
4522,294111,
4523,206946,demand_short_staff
4524,1083512,demand_short_staff
4525,279052,demand_initial_staff
4526,670342,
4527,308921,demand_initial_staff
4528,1023612,demand_initial_staff
4529,517249,
4530,664246,demand_initial_staff
4531,179095,demand_initial_staff
4532,279127,demand_short_staff
4533,258836,demand_short_staff
4534,255140,demand_initial_staff
4535,744213,demand_initial_staff
4536,199468,demand_initial_staff
4537,129140,
4538,139717,demand_initial_staff
4539,767323,demand_initial_staff
4540,169070,demand_initial_staff
4541,1809,
4542,258836,demand_short_staff
4543,171255,demand_initial_staff
4544,972501,demand_initial_staff
4545,425315,
4546,5527,demand_initial_staff
4547,605475,demand_short_staff
4548,624285,demand_initial_staff
4549,110942,demand_short_staff
4550,153870,demand_initial_staff
4551,327130,demand_initial_staff
4552,510241,demand_short_staff
4553,167078,demand_initial_staff
4554,806483,demand_initial_staff
4555,68357,
4556,219404,demand_initial_staff
4557,157151,
4558,937585,demand_initial_staff
4559,745247,demand_initial_staff
4560,203311,demand_initial_staff
4561,97722,demand_short_staff
4562,258591,
4563,320596,demand_initial_staff
4564,304610,demand_initial_staff
4565,263699,demand_initial_staff
4566,219404,demand_initial_staff
4567,311650,demand_initial_staff
4568,749230,demand_aa_staff
4569,48462,demand_initial_staff
4570,521354,demand_initial_staff
4571,649233,demand_initial_staff
4572,215241,demand_initial_staff
4573,293925,demand_initial_staff
4574,329604,
4575,670254,demand_initial_staff
4576,6953,demand_short_staff
4577,128154,demand_initial_staff
4578,134942,demand_initial_staff
4579,5008,demand_initial_staff
4580,521354,demand_state_staff
4581,758205,demand_state_staff
4582,185887,demand_initial_staff
4583,238989,demand_initial_staff
4584,5006,
4585,791430,demand_initial_staff
4586,258836,demand_initial_staff
4587,49455,
4588,219404,demand_initial_staff
4589,120443,demand_initial_staff
4590,966591,demand_initial_staff
4591,425315,demand_initial_staff
4592,128215,demand_short_staff
4593,1141528,demand_initial_staff
4594,549236,
4595,541308,demand_initial_staff
4596,197852,demand_initial_staff
4597,312296,demand_initial_staff
4598,312296,
4599,529267,
4600,525237,
4601,133961,demand_initial_staff
4602,106067,demand_initial_staff
4603,219404,demand_initial_staff
4604,579299,
4605,1120547,
4606,525237,demand_short_staff
4607,213667,
4608,768354,demand_initial_staff
4609,902519,
4610,1120514,demand_initial_staff
4611,1120547,
4612,425315,demand_initial_staff
4613,127981,demand_initial_staff
4614,78009,
4615,179095,
4616,580355,demand_initial_staff
4617,236821,demand_initial_staff
4618,233726,
4619,233726,demand_initial_staff
4620,130671,
4621,3738,demand_state_staff
4622,219404,demand_initial_staff
4623,290203,demand_initial_staff
4624,521354,demand_initial_staff
4625,294111,demand_initial_staff
4626,131741,demand_initial_staff
4627,1083512,demand_initial_staff
4628,131741,demand_initial_staff
4629,815491,demand_initial_staff
4630,268870,
4631,271215,demand_initial_staff
4632,263066,
4633,840582,demand_initial_staff
4634,271215,demand_initial_staff
4635,294778,demand_initial_staff
4636,306936,demand_initial_staff
4637,504239,demand_initial_staff
4638,597,demand_short_staff
4639,749269,demand_short_staff
4640,217938,
4641,1120537,
4642,248577,demand_state_staff
4643,1029537,demand_short_staff
4644,163415,demand_initial_staff
4645,408306,demand_initial_staff
4646,261524,demand_initial_staff
4647,999513,
4648,1088566,demand_initial_staff
4649,14293,demand_short_staff
4650,473351,demand_initial_staff
4651,324602,demand_initial_staff
4652,226621,demand_short_staff
4653,238989,
4654,289011,demand_initial_staff
4655,779408,demand_initial_staff
4656,615253,
4657,525279,
4658,55143,demand_short_staff
4659,162541,demand_short_staff
4660,684271,demand_short_staff
4661,263699,demand_initial_staff
4662,5527,demand_initial_staff
4663,233994,demand_initial_staff
4664,276940,demand_initial_staff
4665,717,demand_aa_staff
4666,496,demand_short_staff
4667,128215,demand_initial_staff
4668,316790,demand_initial_staff
4669,92995,demand_initial_staff
4670,96471,demand_initial_staff
4671,172511,demand_initial_staff
4672,312296,demand_initial_staff
4673,172511,demand_short_staff
4674,1100548,demand_short_staff
4675,611269,demand_initial_staff
4676,526277,demand_initial_staff
4677,134265,
4678,966591,
4679,1144499,
4680,779348,
4681,412343,demand_initial_staff
4682,279127,demand_initial_staff
4683,972499,demand_initial_staff
4684,221204,demand_initial_staff
4685,937585,
4686,475334,demand_initial_staff
4687,261524,demand_initial_staff
4688,5527,demand_initial_staff
4689,1023612,demand_initial_staff
4690,521354,demand_initial_staff
4691,313896,
4692,180502,
4693,279127,
4694,303826,demand_initial_staff
4695,966591,demand_initial_staff
4696,749230,demand_short_staff
4697,1054552,demand_initial_staff
4698,306080,
4699,559284,demand_initial_staff
4700,1029537,
4701,120728,demand_initial_staff
4702,8478,demand_initial_staff
4703,106067,demand_state_staff
4704,611269,demand_initial_staff
4705,330971,demand_initial_staff
4706,1066638,demand_initial_staff
4707,306080,
4708,14293,
4709,597306,demand_initial_staff
4710,1023509,
4711,849504,demand_short_staff
4712,96471,demand_initial_staff
4713,791430,demand_initial_staff
4714,206861,demand_initial_staff
4715,129995,demand_state_staff
4716,670254,demand_short_staff
4717,134942,demand_short_staff
4718,597306,demand_initial_staff
4719,219404,demand_initial_staff
4720,649233,
4721,1088566,demand_initial_staff
4722,120728,demand_initial_staff
4723,475334,demand_initial_staff
4724,470408,demand_initial_staff
4725,272186,
4726,111202,demand_short_staff
4727,624282,demand_initial_staff
4728,526277,demand_initial_staff
4729,279127,
4730,204479,
4731,197852,demand_initial_staff
4732,44570,demand_short_staff
4733,160252,demand_initial_staff
4734,272186,
4735,214157,demand_initial_staff
4736,179095,demand_initial_staff
4737,825704,demand_initial_staff
4738,319968,demand_initial_staff
4739,8478,
4740,153870,demand_initial_staff
4741,623258,demand_initial_staff
4742,276940,demand_initial_staff
4743,20364,
4744,126734,demand_initial_staff
4745,234062,
4746,9705,demand_initial_staff
4747,37947,
4748,215241,
4749,408306,demand_initial_staff
4750,176014,demand_initial_staff
4751,77324,demand_initial_staff
4752,330355,demand_initial_staff
4753,185887,demand_initial_staff
4754,769448,demand_initial_staff
4755,511,demand_aa_staff
4756,925703,
4757,295041,demand_initial_staff
4758,276940,demand_initial_staff
4759,7044,
4760,260739,demand_initial_staff
4761,597306,demand_initial_staff
4762,280968,
4763,235351,demand_initial_staff
4764,691992,demand_initial_staff
4765,874522,demand_initial_staff
4766,147558,demand_initial_staff
4767,132823,demand_short_staff
4768,234861,
4769,284433,demand_initial_staff
4770,597306,demand_initial_staff
4771,300822,demand_initial_staff
4772,1093500,demand_initial_staff
4773,219404,demand_initial_staff
4774,1003521,demand_initial_staff
4775,134942,demand_initial_staff
4776,1155551,demand_state_staff
4777,462273,demand_initial_staff
4778,504285,
4779,275506,demand_short_staff
4780,151240,demand_initial_staff
4781,204479,
4782,597306,demand_initial_staff
4783,145881,demand_initial_staff
4784,776340,
4785,1120547,demand_initial_staff
4786,224738,demand_initial_staff
4787,685306,demand_initial_staff
4788,525274,
4789,576255,demand_initial_staff
4790,3738,demand_initial_staff
4791,549236,demand_initial_staff
4792,759269,
4793,192222,demand_short_staff
4794,297764,demand_initial_staff
4795,180645,
4796,597,demand_short_staff
4797,67377,demand_short_staff
4798,263699,demand_initial_staff
4799,597306,demand_initial_staff
4800,270046,demand_initial_staff
4801,299301,demand_initial_staff
4802,134880,demand_initial_staff
4803,966591,
4804,267435,demand_initial_staff
4805,749430,demand_initial_staff
4806,856527,demand_initial_staff
4807,120728,demand_initial_staff
4808,966531,demand_short_staff
4809,768367,
4810,180502,demand_short_staff
4811,266048,demand_initial_staff
4812,285690,demand_initial_staff
4813,769460,demand_initial_staff
4814,442410,
4815,233726,demand_initial_staff
4816,234861,
4817,972501,demand_initial_staff
4818,3738,demand_initial_staff
4819,233839,demand_initial_staff
4820,179682,demand_initial_staff
4821,279127,
4822,936598,demand_initial_staff
4823,303421,demand_initial_staff
4824,153870,demand_initial_staff
4825,1095637,
4826,92995,demand_short_staff
4827,111202,demand_short_staff
4828,470408,
4829,167244,demand_initial_staff
4830,292193,demand_short_staff
4831,280968,demand_state_staff
4832,48688,
4833,750227,demand_short_staff
4834,212934,demand_initial_staff
4835,685306,demand_initial_staff
4836,120728,demand_initial_staff
4837,263066,demand_state_staff
4838,307800,demand_initial_staff
4839,204479,demand_initial_staff
4840,120728,demand_short_staff
4841,212934,demand_initial_staff
4842,130671,demand_short_staff
4843,1120547,demand_initial_staff
4844,276940,
4845,142678,
4846,769448,demand_initial_staff
4847,311670,demand_initial_staff
4848,744213,
